firm_id,date,sales_t
TXIM-51,2012-10-24,9317
TXIM-51,2012-11-02,12420
TXIM-51,2012-12-13,9984
TXIM-51,2013-01-05,9235
TXIM-51,2013-02-10,NA
  TXIM-51  ,2013-03-13,9886
TXIM-51,2013-04-25,8630
TXIM-51,2013-05-15,8811
TXIM-51,2013-06-10,7166
TXIM-51,2013-07-30,11570
TXIM-51,2013-08-06,8431
TXIM-51,2013-09-21,7631
TXIM-51,2013-10-23,8721
TXIM-51,2013-11-12,9537
TXIM-51,2013-12-25,8402
TXIM-51,2014-01-11,9527
TXIM-51,2014-02-02,8398
 TXIM-51 ,2014-03-20,8865
TXIM-51,2014-04-12,7210
TXIM-51,2014-05-05,9393
TXIM-51,2014-06-23,9085
TXIM-51,2014-07-22,9762
  TXIM-51  ,2014-08-08,10515
TXIM-51,2014-09-25,11718
TXIM-51,2014-10-28,11172
TXIM-51,2014-11-08,7881
 TXIM-51 ,2014-12-09,11598
TXIM-51,2015-01-30,9964
TXIM-51,2015-02-12,9082
TXIM-51,2015-03-15,9731
  TXIM-51  ,2015-04-13,11861
TXIM-51,2015-05-29,15337
TXIM-51,2015-06-20,11009
TXIM-51,2015-07-28,9601
TXIM-51,2015-08-11,9845
TXIM-51,2015-09-02,9289
TXIM-51,2015-10-21,10908
 TXIM-51 ,2015-11-13,8315
TXIM-51,2015-12-18,9116
TXIM-51,2016-01-19,8746
TXIM-51,2016-02-20,12640
 TXIM-51 ,2016-03-16,9339
TXIM-51,2016-04-08,11280
  TXIM-51  ,2016-05-24,8656
TXIM-51,2016-06-21,11485
TXIM-51,2016-07-02,12433
TXIM-51,2016-08-11,10732
TXIM-51,2016-09-24,14555
TXIM-51,2016-10-09,10466
TXIM-51,2016-11-23,11409
TXIM-51,2016-12-21,9935
TXIM-51,2017-01-20,8568
TXIM-51,2017-02-05,10299
TXIM-51,2017-03-09,9317
TXIM-51,2017-04-26,9409
TXIM-51,2017-05-14,10923
TXIM-51,2017-06-18,10064
TXIM-51,2017-07-12,NA
TXIM-51,2017-08-05,9581
TXIM-51,2017-09-05,10117
TXIM-51,2017-10-12,9133
TXIM-51,2017-11-07,10190
TXIM-51,2017-12-18,11051
TXIM-51,2018-01-07,10129
TXIM-51,2018-02-01,8536
TXIM-51,2018-03-16,11732
TXIM-51,2018-04-02,8762
TXIM-51,2018-05-11,11905
TXIM-51,2018-06-19,10133
TXIM-51,2018-07-05,10236
TXIM-51,2018-08-03,8233
TXIM-51,2018-09-20,8529
TXIM-51,2018-10-12,9780
  TXIM-51  ,2018-11-15,9976
TXIM-51,2018-12-26,8916
  TXIM-51  ,2019-01-28,9834
TXIM-51,2019-02-06,7267
 TXIM-51 ,2019-03-21,8984
 TXIM-5100 ,2019-04-15,NA
TXIM-51,2019-05-11,10953
TXIM-51,2019-06-05,6422
TXIM-51,2019-07-13,9047
TXIM-51,2019-08-27,9100
TXIM-51,2019-09-06,8319
TXIM-51,2019-10-26,7993
TXIM-51,2019-11-25,6025
TXIM-51,2019-12-17,8000
TXSE-35,2010-01-22,NA
TXSE-35,2010-02-01,10648
TXSE-35,2010-03-26,10474
TXSE-35,2010-04-22,9118
TXSE-35,2010-05-16,12838
TXSE-35,2010-06-07,12570
TXSE-35,2010-07-06,10327
TXSE-35,2010-08-26,14293
  TXSE-35  ,2010-09-02,11334
TXSE-35,2010-10-17,9293
TXSE-35,2010-11-18,9753
TXSE-35,2010-12-10,11684
TXSE-35,2011-01-18,12434
TXSE-35,2011-02-26,12177
TXSE-35,2011-03-15,10435
TXSE-35,2011-04-21,9407
TXSE-35,2011-05-24,NA
TXSE-35,2011-06-22,NA
TXSE-35,2011-07-22,11368
TXSE-35,2011-08-21,14933
TXSE-35,2011-09-29,9527
TXSE-35,2011-10-04,10718
TXSE-35,2011-11-12,13448
TXSE-35,2011-12-17,13394
TXSE-35,2012-01-23,13332
TXSE-35,2012-02-04,14015
  TXSE-35  ,2012-03-02,12691
TXSE-35,2012-04-07,10043
TXSE-35,2012-05-12,12122
TXSE-35,2012-06-26,9792
TXSE-35,2012-07-20,12321
TXSE-35,2012-08-06,16510
  TXSE-35  ,2012-09-04,12877
TXSE-35,2012-10-21,12120
TXSE-35,2012-11-21,10773
TXSE-35,2012-12-04,13961
TXSE-35,2013-01-07,13766
TXSE-35,2013-02-26,13615
  TXSE-35  ,2013-03-29,10415
TXSE-35,2013-04-07,16301
TXSE-35,2013-05-28,12748
TXSE-35,2013-06-03,21546
 TXSE-35 ,2013-07-13,18530
TXSE-35,2013-08-04,14723
TXSE-35,2013-09-29,14646
TXSE-35,2013-10-03,13894
TXSE-3500,2013-11-09,16571
TXSE-35,2013-12-09,12843
 TXSE-35 ,2014-01-17,13890
TXSE-35,2014-02-17,15128
TXSE-35,2014-03-16,14560
TXSE-35,2014-04-13,13404
 TXSE-35 ,2014-05-15,21337
TXSE-35,2014-06-06,17391
TXSE-35,2014-07-11,19497
TXSE-35,2014-08-10,12681
TXSE-35,2014-09-07,20180
TXSE-35,2014-10-15,19107
TXSE-3500,2014-11-20,19060
TXSE-35,2014-12-27,17082
TXSE-35,2015-01-22,14007
TXSE-35,2015-02-13,18856
TXSE-35,2015-03-19,17748
TXSE-35,2015-04-07,18118
TXSE-35,2015-05-24,17191
TXSE-35,2015-06-01,NA
TXSE-35,2015-07-30,15475
TXSE-35,2015-08-21,16016
TXSE-35,2015-09-08,20328
TXSE-35,2015-10-07,16069
TXSE-35,2015-11-12,14466
TXSE-35,2015-12-16,17978
TXSE-35,2016-01-27,15755
TXSE-35,2016-02-09,16371
TXSE-35,2016-03-28,14353
TXSE-35,2016-04-28,15196
TXSE-35,2016-05-21,15492
  TXSE-35  ,2016-06-19,16863
  TXSE-3500  ,2016-07-01,15427
TXSE-35,2016-08-15,18115
TXSE-35,2016-09-20,20922
TXSE-35,2016-10-17,18634
TXSE-35,2016-11-10,21292
TXSE-35,2016-12-13,26033
TXSE-35,2017-01-01,20420
  TXSE-35  ,2017-02-03,21146
TXSE-3500,2017-03-01,19887
  TXSE-35  ,2017-04-20,19201
TXSE-35,2017-05-08,18686
TXSE-35,2017-06-02,21523
TXSE-35,2017-07-24,14666
TXSE-35,2017-08-14,14699
TXSE-35,2017-09-17,14971
TXSE-35,2017-10-04,20404
TXSE-35,2017-11-07,16601
TXSE-35,2017-12-30,16682
TXSE-35,2018-01-25,16067
TXSE-35,2018-02-21,18784
TXSE-35,2018-03-28,18677
TXSE-35,2018-04-24,16158
TXSE-35,2018-05-21,19810
TXSE-35,2018-06-15,NA
 TXSE-35 ,2018-07-12,13972
TXSE-35,2018-08-09,15617
TXSE-35,2018-09-28,19574
TXSE-35,2018-10-04,18184
TXSE-35,2018-11-23,13020
TXSE-35,2018-12-16,21575
TXSE-35,2019-01-29,18468
TXSE-35,2019-02-15,17460
TXSE-35,2019-03-17,18232
TXSE-3500,2019-04-27,19419
TXSE-35,2019-05-16,12467
TXSE-35,2019-06-09,15542
TXSE-35,2019-07-06,11876
TXSE-35,2019-08-18,16608
TXSE-35,2019-09-03,17657
TXSE-35,2019-10-12,11242
  TXSE-35  ,2019-11-25,14775
TXSE-35,2019-12-17,14497
TZLK-74,2010-01-05,13312
TZLK-74,2010-02-09,18753
TZLK-74,2010-03-10,23837
 TZLK-74 ,2010-04-24,17575
TZLK-74,2010-05-14,13796
TZLK-74,2010-06-08,16565
TZLK-74,2010-07-24,15762
TZLK-74,2010-08-06,14779
TZLK-74,2010-09-28,16102
TZLK-74,2010-10-11,14350
 TZLK-74 ,2010-11-07,17030
TZLK-74,2010-12-22,17147
TZLK-74,2011-01-08,18739
TZLK-74,2011-02-10,16232
TZLK-74,2011-03-19,17918
  TZLK-74  ,2011-04-27,19028
TZLK-74,2011-05-20,20107
TZLK-74,2011-06-18,19838
  TZLK-74  ,2011-07-22,17002
TZLK-74,2011-08-06,20244
TZLK-74,2011-09-04,14665
TZLK-74,2011-10-13,17347
TZLK-74,2011-11-29,NA
TZLK-74,2011-12-13,17008
TZLK-74,2012-01-14,21029
TZLK-74,2012-02-08,18504
 TZLK-74 ,2012-03-14,17431
TZLK-74,2012-04-16,14530
TZLK-74,2012-05-02,13561
TZLK-74,2012-06-15,14690
TZLK-74,2012-07-21,15171
TZLK-74,2012-08-19,15702
TZLK-74,2012-09-03,13199
TZLK-74,2012-10-27,10753
TZLK-74,2012-11-19,18100
 TZLK-74 ,2012-12-22,12584
TZLK-74,2013-01-08,21693
TZLK-74,2013-02-20,15517
TZLK-74,2013-03-20,14188
TZLK-74,2013-04-24,15054
TZLK-74,2013-05-09,17823
TZLK-74,2013-06-11,16627
TZLK-74,2013-07-08,13595
TZLK-74,2013-08-01,19395
TZLK-74,2013-09-06,17193
TZLK-74,2013-10-06,19759
TZLK-74,2013-11-27,16982
TZLK-7400,2013-12-03,16251
 TZLK-74 ,2014-01-23,16172
TZLK-74,2014-02-03,16042
TZLK-74,2014-03-04,16630
TZLK-74,2014-04-16,NA
TZLK-74,2014-05-12,23083
TZLK-74,2014-06-03,22897
TZLK-74,2014-07-07,NA
TZLK-7400,2014-08-16,NA
TZLK-74,2014-09-03,15206
TZLK-74,2014-10-09,17481
TZLK-74,2014-11-05,18618
TZLK-74,2014-12-09,16592
TZLK-74,2015-01-10,18181
TZLK-74,2015-02-14,18284
TZLK-74,2015-03-08,14901
TZLK-74,2015-04-12,14885
TZLK-74,2015-05-13,12281
TZLK-74,2015-06-02,16475
TZLK-74,2015-07-17,15731
TZLK-74,2015-08-26,12012
TZLK-74,2015-09-08,15062
TZLK-74,2015-10-25,14012
  TZLK-74  ,2015-11-09,14571
TZLK-7400,2015-12-03,11987
  TZLK-74  ,2016-01-01,14605
TZLK-74,2016-02-06,15596
TZLK-74,2016-03-05,15660
TZLK-74,2016-04-24,16144
TZLK-74,2016-05-04,14709
TZLK-74,2016-06-22,12628
TZLK-74,2016-07-01,13884
TZLK-74,2016-08-23,19041
TZLK-74,2016-09-21,16835
TZLK-74,2016-10-08,15351
TZLK-74,2016-11-07,17796
  TZLK-74  ,2016-12-12,15601
TZLK-74,2017-01-17,13674
TZLK-74,2017-02-26,11341
TZLK-7400,2017-03-20,15624
TZLK-74,2017-04-13,13614
TZLK-7400,2017-05-11,12670
TZLK-74,2017-06-04,17765
TZLK-74,2017-07-20,21668
TZLK-74,2017-08-18,NA
TZLK-74,2017-09-06,17449
TZLK-74,2017-10-26,14358
TZLK-74,2017-11-10,13960
TZLK-74,2017-12-10,16113
TZLK-74,2018-01-03,13017
  TZLK-74  ,2018-02-21,12413
TZLK-74,2018-03-21,14908
TZLK-74,2018-04-17,13880
TZLK-74,2018-05-11,14507
TZLK-74,2018-06-06,12335
TZLK-74,2018-07-06,10933
TZLK-74,2018-08-23,14281
TZLK-74,2018-09-24,11406
TZLK-74,2018-10-29,13779
TZLK-7400,2018-11-09,14702
TZLK-74,2018-12-17,13529
TZLK-74,2019-01-10,11694
TZLK-74,2019-02-01,14133
  TZLK-74  ,2019-03-11,11446
TZLK-74,2019-04-03,19739
TZLK-74,2019-05-01,18898
TZLK-74,2019-06-11,15185
TZLK-74,2019-07-20,12132
TZLK-74,2019-08-11,14404
TZLK-74,2019-09-24,16725
TZLK-74,2019-10-17,17959
TZLK-74,2019-11-26,11997
TZLK-74,2019-12-19,15879
UDBN-81,2010-01-05,9585
UDBN-81,2010-02-17,8296
UDBN-8100,2010-03-06,10525
UDBN-81,2010-04-21,8438
UDBN-81,2010-05-25,8084
UDBN-8100,2010-06-21,9569
UDBN-81,2010-07-20,9943
UDBN-81,2010-08-06,7822
UDBN-81,2010-09-14,8726
UDBN-81,2010-10-21,12848
UDBN-81,2010-11-09,11042
UDBN-81,2010-12-03,11464
UDBN-81,2011-01-21,7643
UDBN-81,2011-02-11,10055
UDBN-81,2011-03-01,9826
UDBN-81,2011-04-17,11765
UDBN-81,2011-05-16,9483
UDBN-81,2011-06-18,12146
  UDBN-81  ,2011-07-01,8892
UDBN-81,2011-08-15,10283
UDBN-81,2011-09-01,10707
UDBN-8100,2011-10-11,12675
UDBN-81,2011-11-25,9458
UDBN-81,2011-12-28,7595
UDBN-81,2012-01-21,NA
UDBN-81,2012-02-05,7998
UDBN-81,2012-03-01,8498
UDBN-8100,2012-04-01,12761
UDBN-81,2012-05-15,8831
UDBN-81,2012-06-17,10827
UDBN-81,2012-07-09,8525
UDBN-81,2012-08-01,10521
UDBN-81,2012-09-20,NA
UDBN-81,2012-10-17,8316
UDBN-81,2012-11-06,9731
UDBN-8100,2012-12-24,7441
UDBN-81,2013-01-17,NA
UDBN-81,2013-02-15,6886
UDBN-81,2013-03-06,11434
UDBN-81,2013-04-11,9889
  UDBN-81  ,2013-05-21,7221
UDBN-81,2013-06-19,7398
UDBN-81,2013-07-14,9174
UDBN-8100,2013-08-25,8623
UDBN-81,2013-09-18,9719
UDBN-81,2013-10-25,9846
UDBN-81,2013-11-16,11354
UDBN-81,2013-12-27,6461
UDBN-81,2014-01-11,8056
UDBN-81,2014-02-02,9505
UDBN-81,2014-03-24,8731
UDBN-81,2014-04-25,8771
  UDBN-81  ,2014-05-24,7681
UDBN-81,2014-06-10,9385
UDBN-81,2014-07-20,8231
UDBN-81,2014-08-05,11833
UDBN-81,2014-09-17,10717
UDBN-81,2014-10-07,8821
UDBN-81,2014-11-18,10929
UDBN-81,2014-12-27,8370
UDBN-81,2015-01-10,8741
UDBN-81,2015-02-01,7252
UDBN-81,2015-03-22,7036
UDBN-81,2015-04-15,8095
UDBN-81,2015-05-02,5652
 UDBN-81 ,2015-06-11,6744
UDBN-81,2015-07-30,7565
UDBN-81,2015-08-29,8446
UDBN-81,2015-09-29,8564
UDBN-81,2015-10-14,8996
  UDBN-81  ,2015-11-14,7483
UDBN-81,2015-12-17,6596
UDBN-81,2016-01-08,7191
UDBN-81,2016-02-28,6582
UDBN-81,2016-03-28,6461
UDBN-81,2016-04-10,7881
UDBN-81,2016-05-27,5899
UDBN-81,2016-06-15,5877
UDBN-81,2016-07-13,5360
UDBN-81,2016-08-24,7061
UDBN-81,2016-09-23,8854
UDBN-81,2016-10-05,5077
UDBN-81,2016-11-14,7739
UDBN-81,2016-12-12,6557
UDBN-81,2017-01-22,6599
UDBN-81,2017-02-08,5328
UDBN-8100,2017-03-15,7477
UDBN-81,2017-04-14,6252
UDBN-81,2017-05-05,6551
UDBN-81,2017-06-28,3759
UDBN-81,2017-07-22,5744
UDBN-81,2017-08-18,5885
  UDBN-81  ,2017-09-05,6424
 UDBN-81 ,2017-10-04,6836
UDBN-8100,2017-11-23,5098
UDBN-81,2017-12-24,5582
UDBN-81,2018-01-26,5819
UDBN-81,2018-02-27,5460
UDBN-8100,2018-03-17,6482
  UDBN-81  ,2018-04-08,5045
UDBN-81,2018-05-22,NA
UDBN-81,2018-06-23,4443
UDBN-81,2018-07-18,5787
UDBN-81,2018-08-28,7929
UDBN-81,2018-09-18,6633
UDBN-8100,2018-10-01,5482
UDBN-81,2018-11-29,5827
UDBN-81,2018-12-09,5643
UDBN-81,2019-01-17,6325
UDBN-81,2019-02-26,6122
UDBN-8100,2019-03-04,6143
UDBN-81,2019-04-25,5064
UDBN-81,2019-05-14,5836
UDBN-81,2019-06-08,5664
UDBN-81,2019-07-07,5864
UDBN-81,2019-08-26,6881
  UDBN-81  ,2019-09-09,5019
UDBN-81,2019-10-22,5763
UDBN-81,2019-11-07,8266
UDBN-81,2019-12-30,6229
UDUS-60,2010-01-15,5907
UDUS-60,2010-02-11,4825
UDUS-60,2010-03-14,5065
UDUS-60,2010-04-01,5525
UDUS-60,2010-05-24,5924
 UDUS-60 ,2010-06-01,8065
UDUS-60,2010-07-09,6667
UDUS-60,2010-08-14,8045
UDUS-60,2010-09-25,8910
UDUS-60,2010-10-12,7121
UDUS-60,2010-11-13,5798
 UDUS-60 ,2010-12-24,7303
UDUS-6000,2011-01-02,6466
UDUS-60,2011-02-21,5489
UDUS-60,2011-03-24,7811
UDUS-6000,2011-04-07,4595
UDUS-60,2011-05-02,5279
UDUS-60,2011-06-17,7428
UDUS-60,2011-07-11,6529
UDUS-60,2011-08-06,4693
UDUS-60,2011-09-20,5064
UDUS-60,2011-10-28,5308
UDUS-60,2011-11-27,8379
UDUS-60,2011-12-12,5853
UDUS-60,2012-01-11,6925
UDUS-60,2012-02-23,7382
  UDUS-60  ,2012-03-27,6536
UDUS-60,2012-04-25,5566
UDUS-60,2012-05-29,7544
UDUS-6000,2012-06-22,5457
UDUS-60,2012-07-15,5947
UDUS-60,2012-08-18,7870
UDUS-60,2012-09-09,6830
UDUS-60,2012-10-11,NA
UDUS-60,2012-11-05,7394
UDUS-60,2012-12-02,5840
UDUS-60,2013-01-26,7096
UDUS-60,2013-02-13,7910
UDUS-60,2013-03-19,5896
UDUS-60,2013-04-03,6472
UDUS-60,2013-05-17,7267
UDUS-60,2013-06-10,7485
UDUS-60,2013-07-15,NA
UDUS-60,2013-08-13,5167
UDUS-60,2013-09-27,7752
UDUS-60,2013-10-01,6135
  UDUS-60  ,2013-11-28,5811
UDUS-60,2013-12-03,7567
UDUS-60,2014-01-21,5225
UDUS-60,2014-02-22,5426
UDUS-60,2014-03-12,4742
UDUS-60,2014-04-10,6911
UDUS-60,2014-05-27,5825
UDUS-60,2014-06-14,6902
 UDUS-60 ,2014-07-28,7418
UDUS-60,2014-08-30,7300
 UDUS-60 ,2014-09-24,6734
UDUS-60,2014-10-19,4976
UDUS-60,2014-11-08,5714
UDUS-60,2014-12-12,NA
UDUS-60,2015-01-10,7345
UDUS-60,2015-02-13,6868
UDUS-60,2015-03-06,5292
UDUS-6000,2015-04-09,5072
UDUS-60,2015-05-09,5713
 UDUS-60 ,2015-06-10,4960
UDUS-6000,2015-07-11,5933
UDUS-60,2015-08-11,4572
UDUS-60,2015-09-14,3982
UDUS-6000,2015-10-28,5661
UDUS-60,2015-11-10,6737
UDUS-60,2015-12-06,6448
UDUS-60,2016-01-04,5596
UDUS-60,2016-02-06,6408
UDUS-60,2016-03-14,5473
UDUS-60,2016-04-24,4866
UDUS-60,2016-05-23,6105
UDUS-60,2016-06-12,5023
UDUS-60,2016-07-11,4854
UDUS-60,2016-08-11,4792
UDUS-60,2016-09-06,6682
UDUS-60,2016-10-18,4305
UDUS-60,2016-11-29,5332
 UDUS-60 ,2016-12-30,6484
UDUS-60,2017-01-20,4385
UDUS-60,2017-02-04,6257
UDUS-60,2017-03-20,7690
UDUS-60,2017-04-20,5096
UDUS-60,2017-05-15,6089
UDUS-60,2017-06-24,6689
UDUS-60,2017-07-20,4073
UDUS-60,2017-08-13,5132
UDUS-60,2017-09-22,3902
UDUS-6000,2017-10-08,5956
UDUS-60,2017-11-13,6880
UDUS-60,2017-12-01,4603
UDUS-6000,2018-01-04,4471
UDUS-60,2018-02-11,4870
UDUS-60,2018-03-02,6059
UDUS-60,2018-04-05,4360
UDUS-60,2018-05-01,4286
UDUS-60,2018-06-29,5258
UDUS-60,2018-07-12,4309
UDUS-60,2018-08-05,5029
UDUS-60,2018-09-19,4450
UDUS-60,2018-10-23,5612
  UDUS-60  ,2018-11-07,4031
UDUS-60,2018-12-09,5630
UDUS-60,2019-01-01,4668
UDUS-60,2019-02-10,4720
UDUS-60,2019-03-04,4543
UDUS-60,2019-04-16,6139
UDUS-60,2019-05-13,4114
UDUS-60,2019-06-26,3685
UDUS-60,2019-07-09,4442
UDUS-60,2019-08-04,4730
UDUS-60,2019-09-08,4717
UDUS-6000,2019-10-29,NA
UDUS-60,2019-11-25,4848
UDUS-60,2019-12-27,4559
UEFF-77,2010-01-09,3655
UEFF-77,2010-02-06,4803
UEFF-77,2010-03-25,3760
UEFF-77,2010-04-20,3325
UEFF-77,2010-05-07,4279
UEFF-77,2010-06-25,5015
UEFF-7700,2010-07-29,3022
UEFF-77,2010-08-08,3176
UEFF-77,2010-09-20,3579
UEFF-77,2010-10-28,3597
UEFF-77,2010-11-14,3044
UEFF-77,2010-12-15,4633
UEFF-77,2011-01-12,4013
  UEFF-77  ,2011-02-16,5530
  UEFF-77  ,2011-03-05,3991
UEFF-77,2011-04-07,3774
UEFF-77,2011-05-22,3558
UEFF-77,2011-06-12,4743
UEFF-77,2011-07-12,4741
UEFF-77,2011-08-25,3583
UEFF-77,2011-09-06,3057
 UEFF-77 ,2011-10-13,2969
UEFF-77,2011-11-14,NA
  UEFF-77  ,2011-12-01,2946
UEFF-77,2012-01-14,4255
UEFF-77,2012-02-18,2926
UEFF-77,2012-03-24,3316
UEFF-77,2012-04-14,3737
UEFF-77,2012-05-25,3737
UEFF-77,2012-06-28,3595
UEFF-77,2012-07-20,3815
UEFF-77,2012-08-19,2905
UEFF-77,2012-09-24,4545
UEFF-77,2012-10-14,3415
UEFF-77,2012-11-04,3044
UEFF-77,2012-12-08,3049
UEFF-7700,2013-01-06,3623
  UEFF-77  ,2013-02-17,4208
UEFF-77,2013-03-21,NA
UEFF-77,2013-04-13,4606
UEFF-77,2013-05-12,5179
UEFF-77,2013-06-28,5492
UEFF-77,2013-07-27,5153
UEFF-77,2013-08-01,4608
UEFF-77,2013-09-13,5264
UEFF-77,2013-10-12,4441
UEFF-77,2013-11-12,5648
UEFF-77,2013-12-18,4051
UEFF-77,2014-01-30,3892
UEFF-77,2014-02-04,NA
UEFF-77,2014-03-04,5818
  UEFF-77  ,2014-04-25,4806
UEFF-77,2014-05-29,4012
UEFF-77,2014-06-19,5103
UEFF-77,2014-07-29,4771
UEFF-77,2014-08-13,4505
UEFF-77,2014-09-17,4234
UEFF-77,2014-10-07,3682
UEFF-77,2014-11-19,NA
UEFF-77,2014-12-28,3957
UEFF-77,2015-01-15,3676
UEFF-77,2015-02-12,4906
 UEFF-77 ,2015-03-14,5359
UEFF-77,2015-04-27,3737
UEFF-77,2015-05-24,4673
UEFF-77,2015-06-04,3264
UEFF-77,2015-07-14,5697
UEFF-77,2015-08-16,3638
UEFF-77,2015-09-23,4432
UEFF-77,2015-10-16,5007
 UEFF-77 ,2015-11-28,5416
UEFF-77,2015-12-21,3789
UEFF-77,2016-01-01,5310
UEFF-77,2016-02-18,4020
UEFF-77,2016-03-15,4670
UEFF-77,2016-04-14,5755
UEFF-77,2016-05-06,3588
UEFF-77,2016-06-20,3970
 UEFF-77 ,2016-07-26,4716
UEFF-77,2016-08-01,3226
UEFF-77,2016-09-16,4116
UEFF-77,2016-10-05,4393
  UEFF-77  ,2016-11-09,3882
UEFF-77,2016-12-17,4419
UEFF-77,2017-01-19,4008
UEFF-77,2017-02-14,3992
UEFF-77,2017-03-28,3329
UEFF-77,2017-04-11,4995
UEFF-77,2017-05-26,3603
 UEFF-77 ,2017-06-13,NA
UEFF-77,2017-07-25,3109
UEFF-77,2017-08-28,3195
UEFF-77,2017-09-11,NA
UEFF-77,2017-10-03,3777
UEFF-77,2017-11-22,3267
UEFF-77,2017-12-19,3453
UEFF-77,2018-01-12,2491
 UEFF-77 ,2018-02-05,4683
UEFF-77,2018-03-14,2846
UEFF-77,2018-04-12,2473
UEFF-77,2018-05-26,4894
UEFF-77,2018-06-11,3122
UEFF-77,2018-07-15,3954
UEFF-77,2018-08-20,3146
UEFF-77,2018-09-18,3628
UEFF-77,2018-10-25,3262
UEFF-77,2018-11-24,3902
UEFF-77,2018-12-13,3334
UEFF-77,2019-01-29,3174
UEFF-77,2019-02-26,3733
 UEFF-77 ,2019-03-26,3042
UEFF-77,2019-04-17,3056
UEFF-77,2019-05-04,3563
UEFF-77,2019-06-12,3725
UEFF-77,2019-07-13,3478
UEFF-77,2019-08-12,3520
UEFF-77,2019-09-09,3451
 UEFF-77 ,2019-10-23,3340
UEFF-77,2019-11-06,3848
UEFF-7700,2019-12-14,3373
UGGZ-38,2010-01-09,9675
UGGZ-38,2010-02-02,8098
UGGZ-38,2010-03-19,6783
  UGGZ-38  ,2010-04-06,9717
UGGZ-38,2010-05-14,6783
UGGZ-38,2010-06-09,7655
UGGZ-38,2010-07-13,7163
UGGZ-38,2010-08-17,7396
UGGZ-3800,2010-09-19,8563
UGGZ-38,2010-10-06,6655
UGGZ-38,2010-11-10,6706
UGGZ-38,2010-12-06,9010
UGGZ-38,2011-01-21,7056
UGGZ-38,2011-02-21,9748
UGGZ-38,2011-03-22,7182
UGGZ-38,2011-04-10,7723
UGGZ-38,2011-05-18,8729
UGGZ-38,2011-06-28,10233
UGGZ-38,2011-07-17,7272
UGGZ-38,2011-08-30,7516
 UGGZ-38 ,2011-09-11,6812
UGGZ-38,2011-10-11,6944
UGGZ-38,2011-11-04,7321
 UGGZ-38 ,2011-12-01,7056
UGGZ-38,2012-01-16,7718
UGGZ-38,2012-02-18,8427
UGGZ-38,2012-03-18,5396
UGGZ-38,2012-04-21,8480
UGGZ-38,2012-05-11,7535
 UGGZ-38 ,2012-06-11,8010
UGGZ-38,2012-07-20,7458
UGGZ-38,2012-08-16,6041
UGGZ-38,2012-09-18,6625
 UGGZ-38 ,2012-10-19,7105
UGGZ-38,2012-11-02,5444
UGGZ-38,2012-12-05,7095
UGGZ-38,2013-01-15,6895
UGGZ-38,2013-02-01,7861
UGGZ-38,2013-03-06,NA
UGGZ-38,2013-04-22,7505
UGGZ-38,2013-05-03,7530
 UGGZ-38 ,2013-06-06,6479
UGGZ-38,2013-07-06,NA
UGGZ-38,2013-08-15,5606
UGGZ-38,2013-09-15,6972
UGGZ-38,2013-10-06,6743
UGGZ-38,2013-11-06,7202
UGGZ-38,2013-12-08,9971
UGGZ-38,2014-01-13,8276
UGGZ-38,2014-02-15,6167
UGGZ-38,2014-03-20,7255
UGGZ-38,2014-04-17,6690
UGGZ-38,2014-05-12,7294
UGGZ-38,2014-06-03,6096
UGGZ-38,2014-07-26,6611
UGGZ-38,2014-08-17,7906
UGGZ-38,2014-09-14,9086
UGGZ-38,2014-10-07,7516
UGGZ-38,2014-11-21,8459
UGGZ-38,2014-12-04,6508
UGGZ-38,2015-01-01,6677
UGGZ-38,2015-02-19,NA
UGGZ-38,2015-03-17,NA
UGGZ-38,2015-04-18,10796
UGGZ-38,2015-05-13,5578
 UGGZ-38 ,2015-06-18,8057
UGGZ-38,2015-07-15,11493
UGGZ-38,2015-08-27,9038
UGGZ-3800,2015-09-09,NA
UGGZ-3800,2015-10-24,7065
  UGGZ-38  ,2015-11-21,6521
UGGZ-3800,2015-12-14,7974
UGGZ-38,2016-01-24,9538
UGGZ-38,2016-02-01,6384
UGGZ-38,2016-03-03,8947
 UGGZ-38 ,2016-04-12,6949
UGGZ-38,2016-05-21,9765
UGGZ-38,2016-06-01,10537
UGGZ-38,2016-07-17,9885
UGGZ-38,2016-08-08,7589
UGGZ-3800,2016-09-15,7211
UGGZ-38,2016-10-09,7889
 UGGZ-38 ,2016-11-18,8772
UGGZ-38,2016-12-01,6477
UGGZ-38,2017-01-11,9049
UGGZ-3800,2017-02-15,8258
UGGZ-38,2017-03-27,8357
UGGZ-38,2017-04-18,7867
UGGZ-38,2017-05-24,NA
UGGZ-38,2017-06-01,9147
UGGZ-38,2017-07-05,9912
UGGZ-3800,2017-08-06,9387
UGGZ-38,2017-09-14,6201
UGGZ-38,2017-10-18,7360
UGGZ-38,2017-11-04,10116
UGGZ-38,2017-12-30,NA
UGGZ-38,2018-01-29,7575
UGGZ-38,2018-02-26,6643
UGGZ-38,2018-03-02,7051
UGGZ-38,2018-04-08,6458
UGGZ-38,2018-05-28,8201
UGGZ-38,2018-06-24,7640
UGGZ-38,2018-07-03,9032
UGGZ-38,2018-08-26,10156
 UGGZ-38 ,2018-09-03,7802
UGGZ-38,2018-10-16,9744
UGGZ-38,2018-11-22,7487
UGGZ-38,2018-12-28,7883
  UGGZ-38  ,2019-01-28,8210
UGGZ-38,2019-02-14,6217
UGGZ-38,2019-03-06,7753
UGGZ-38,2019-04-20,7070
