firm_id,date,sales_t,firm_sector,employment_t,wage_bill_t,revenue_t,adopt_t
ZBVK-19,2010-02-01,9467.0,Fast Food,119.0,40438.58,544920.52,0
ZBVK-19,2010-03-01,10786.0,Fast Food,120.0,32642.4,693431.94,0
ZBVK-19,2010-04-01,10926.0,Fast Food,118.0,30244.58,784814.58,0
ZBVK-19,2010-05-01,10949.0,Fast Food,117.0,29266.38,730079.32,0
ZBVK-19,2010-06-01,11084.0,Fast Food,110.0,31450.1,713366.24,0
ZBVK-19,2010-07-01,10529.0,Fast Food,121.0,31176.86,654061.48,0
ZBVK-19,2010-08-01,9805.0,Fast Food,109.0,34161.69,751455.2,0
ZBVK-19,2010-09-01,9029.0,Fast Food,127.0,37727.89,538760.43,0
ZBVK-19,2010-10-01,9875.0,Fast Food,109.0,31274.28,661131.25,0
ZBVK-19,2010-11-01,8642.0,Fast Food,115.0,39701.45,491297.7,0
ZBVK-19,2010-12-01,9755.0,Fast Food,114.0,39250.2,709968.9,0
ZBVK-19,2011-01-01,10211.0,Fast Food,121.0,51929.57,594280.2,0
ZBVK-19,2011-02-01,10516.0,Fast Food,116.0,42439.76,720451.16,0
ZBVK-19,2011-03-01,9620.0,Fast Food,112.0,36513.12,526598.8,0
ZBVK-19,2011-04-01,7957.0,Fast Food,115.0,39439.25,549669.56,0
ZBVK-19,2011-05-01,8863.0,Fast Food,112.0,39542.72,583362.66,0
ZBVK-19,2011-06-01,,Fast Food,118.0,37918.12,,0
ZBVK-19,2011-07-01,10884.0,Fast Food,118.0,38642.64,857550.36,0
ZBVK-19,2011-08-01,9232.0,Fast Food,109.0,43098.6,944895.2,0
ZBVK-19,2011-09-01,9167.0,Fast Food,112.0,36083.04,667815.95,0
ZBVK-19,2011-10-01,8748.0,Fast Food,126.0,43894.62,592152.12,0
ZBVK-19,2011-11-01,9573.0,Fast Food,117.0,43013.88,675375.15,0
ZBVK-19,2011-12-01,8615.0,Fast Food,125.0,51778.75,590385.95,0
ZBVK-19,2012-01-01,10278.0,Fast Food,111.0,45163.68,755844.12,0
ZBVK-19,2012-02-01,8293.0,Fast Food,120.0,48255.6,621062.77,0
ZBVK-19,2012-03-01,11472.0,Fast Food,110.0,43749.2,977643.84,0
ZBVK-19,2012-04-01,9480.0,Fast Food,112.0,49787.36,600368.4,0
ZBVK-19,2012-05-01,8735.0,Fast Food,113.0,43618.0,621145.85,0
ZBVK-19,2012-06-01,,Fast Food,120.0,39402.0,,0
ZBVK-19,2012-07-01,9483.0,Fast Food,113.0,54491.99,,0
ZBVK-19,2012-08-01,8908.0,Fast Food,107.0,40197.76,612692.24,0
ZBVK-19,2012-09-01,7520.0,Fast Food,120.0,51028.8,479550.4,0
ZBVK-19,2012-10-01,9158.0,Fast Food,120.0,66398.4,701136.48,0
ZBVK-19,2012-11-01,11396.0,Fast Food,116.0,36855.52,917833.84,0
ZBVK-19,2012-12-01,9946.0,Fast Food,112.0,49918.4,854560.32,0
ZBVK-19,2013-01-01,9414.0,Fast Food,124.0,48728.28,861475.14,0
ZBVK-19,2013-02-01,11420.0,Fast Food,115.0,52053.6,1028371.0,0
ZBVK-19,2013-03-01,9403.0,Fast Food,116.0,36153.72,761172.85,0
ZBVK-19,2013-04-01,9092.0,Fast Food,109.0,28068.59,751999.32,0
ZBVK-19,2013-05-01,10479.0,Fast Food,121.0,44434.83,985340.37,0
ZBVK-19,2013-06-01,9438.0,Fast Food,121.0,46526.92,1067343.42,0
ZBVK-19,2013-07-01,11725.0,Fast Food,110.0,39963.0,,0
ZBVK-19,2013-08-01,10337.0,Fast Food,111.0,37596.81,940977.11,0
ZBVK-19,2013-09-01,11292.0,Fast Food,107.0,36026.9,877275.48,0
ZBVK-19,2013-10-01,8311.0,Fast Food,110.0,43459.9,709842.51,0
ZBVK-19,2013-11-01,,Fast Food,109.0,47382.3,,0
ZBVK-19,2013-12-01,7099.0,Fast Food,,32224.5,646292.96,0
ZBVK-19,2014-01-01,9558.0,Fast Food,117.0,46040.67,750303.0,0
ZBVK-19,2014-02-01,,Fast Food,106.0,41924.06,941227.52,0
ZBVK-19,2014-03-01,6885.0,Fast Food,126.0,47515.86,588047.85,0
ZBVK-19,2014-04-01,10360.0,Fast Food,113.0,44570.59,965552.0,0
ZBVK-19,2014-05-01,,Fast Food,115.0,35140.55,,0
ZBVK-19,2014-06-01,8271.0,Fast Food,119.0,40199.39,1055296.89,0
ZBVK-19,2014-07-01,7735.0,Fast Food,124.0,42373.28,826330.05,0
ZBVK-19,2014-08-01,10352.0,Fast Food,118.0,45087.8,1271846.72,0
ZBVK-19,2014-09-01,7890.0,Fast Food,110.0,42971.5,893542.5,0
ZBVK-19,2014-10-01,6265.0,Fast Food,125.0,35443.75,718846.1,0
ZBVK-19,2014-11-01,7537.0,Fast Food,116.0,32691.12,699961.19,0
ZBVK-19,2014-12-01,9295.0,Fast Food,115.0,41778.35,1067251.9,0
ZBVK-19,2015-01-01,8709.0,Fast Food,110.0,43877.9,1102298.13,0
ZBVK-19,2015-02-01,8883.0,Fast Food,121.0,40305.1,1061962.65,0
ZBVK-19,2015-03-01,8635.0,Fast Food,113.0,44569.46,1104416.5,0
ZBVK-19,2015-04-01,,Fast Food,126.0,38423.7,,0
ZBVK-19,2015-05-01,11363.0,Fast Food,115.0,39436.95,1471053.98,0
ZBVK-19,2015-06-01,9324.0,Fast Food,129.0,41349.66,1107691.2,0
ZBVK-19,2015-07-01,8822.0,Fast Food,112.0,33239.36,1121540.86,0
ZBVK-19,2015-08-01,7177.0,Fast Food,,42323.9,789828.85,0
ZBVK-19,2015-09-01,11155.0,Fast Food,110.0,46827.0,1304019.5,0
ZBVK-19,2015-10-01,9744.0,Fast Food,113.0,44906.2,1068332.16,0
ZBVK-19,2015-11-01,8810.0,Fast Food,121.0,40784.26,1057200.0,0
ZBVK-19,2015-12-01,9029.0,Fast Food,121.0,49859.26,833466.99,0
ZBVK-19,2016-01-01,11283.0,Fast Food,110.0,38684.8,1239663.21,0
ZBVK-19,2016-02-01,7613.0,Fast Food,128.0,38186.24,832024.77,0
ZBVK-19,2016-03-01,10677.0,Fast Food,114.0,40354.86,1254440.73,0
ZBVK-19,2016-04-01,10274.0,Fast Food,113.0,32562.08,1121407.1,0
ZBVK-19,2016-05-01,10537.0,Fast Food,113.0,32684.12,975199.35,0
ZBVK-19,2016-06-01,7320.0,Fast Food,114.0,32276.82,743492.4,0
ZBVK-19,2016-07-01,7903.0,Fast Food,115.0,37332.45,873834.71,0
ZBVK-19,2016-08-01,10418.0,Fast Food,113.0,33403.93,1228386.38,0
ZBVK-19,2016-09-01,10396.0,Fast Food,120.0,36679.2,896239.16,0
ZBVK-19,2016-10-01,11291.0,Fast Food,114.0,32956.26,1261317.61,0
ZBVK-19,2016-11-01,8897.0,Fast Food,115.0,34674.8,1024578.52,0
ZBVK-19,2016-12-01,8810.0,Fast Food,117.0,32707.35,811136.7,0
ZBVK-19,2017-01-01,8860.0,Fast Food,113.0,31708.93,957145.8,0
ZBVK-19,2017-02-01,9345.0,Fast Food,119.0,40606.37,1042154.4,0
ZBVK-19,2017-03-01,8807.0,Fast Food,124.0,42126.52,1013157.28,0
ZBVK-19,2017-04-01,10959.0,Fast Food,117.0,31620.42,1391573.82,0
ZBVK-19,2017-05-01,8985.0,Fast Food,126.0,38287.62,971548.05,0
ZBVK-19,2017-06-01,12792.0,Fast Food,137.0,39717.67,1697882.16,0
ZBVK-19,2017-07-01,13697.0,Fast Food,116.0,31690.04,1897993.29,0
ZBVK-19,2017-08-01,11097.0,Fast Food,126.0,38621.52,1087616.97,0
ZBVK-19,2017-09-01,12243.0,Fast Food,127.0,41963.34,1413454.35,0
ZBVK-19,2017-10-01,12675.0,Fast Food,110.0,34208.9,1704787.5,0
ZBVK-19,2017-11-01,9536.0,Fast Food,110.0,30226.9,1286215.68,0
ZBVK-19,2017-12-01,7591.0,Fast Food,105.0,27652.8,793031.77,0
ZBVK-19,2018-01-01,9926.0,Fast Food,105.0,27714.75,1225761.74,0
ZBVK-19,2018-02-01,8363.0,Fast Food,116.0,28861.96,900945.99,0
ZBVK-19,2018-03-01,12959.0,Fast Food,100.0,24997.0,1498060.4,0
ZBVK-19,2018-04-01,9039.0,Fast Food,114.0,32192.46,1026740.01,0
ZBVK-19,2018-05-01,,Fast Food,125.0,36183.75,,0
ZBVK-19,2018-06-01,10208.0,Fast Food,130.0,33546.5,1391554.56,0
ZBVK-19,2018-07-01,12684.0,Fast Food,113.0,34721.51,1752928.8,0
ZBVK-19,2018-08-01,,Fast Food,111.0,22456.41,,0
ZBVK-19,2018-09-01,9080.0,Fast Food,126.0,32906.16,1204280.4,0
ZBVK-19,2018-10-01,13388.0,Fast Food,117.0,27121.77,1902970.32,0
ZBVK-19,2018-11-01,8867.0,Fast Food,104.0,26673.92,1231271.62,0
ZBVK-19,2018-12-01,10098.0,Fast Food,116.0,22557.36,1087554.6,0
ZBVK-19,2019-01-01,10873.0,Fast Food,109.0,28953.67,1348904.38,0
ZBVK-19,2019-02-01,8266.0,Fast Food,115.0,28676.4,1072926.8,0
ZBVK-19,2019-03-01,9358.0,Fast Food,130.0,28017.6,1322753.3,0
ZBVK-19,2019-04-01,14143.0,Fast Food,108.0,21605.4,1602967.62,0
ZBVK-19,2019-05-01,9299.0,Fast Food,110.0,29894.7,1037582.42,0
ZBVK-19,2019-06-01,10681.0,Fast Food,122.0,27269.44,1357875.53,0
ZBVK-19,2019-07-01,12010.0,Fast Food,108.0,25845.48,1615104.8,0
ZBVK-19,2019-08-01,9062.0,Fast Food,126.0,30844.8,1010866.1,0
ZBVK-19,2019-09-01,13974.0,Fast Food,116.0,26167.28,1559218.92,0
ZBVK-19,2019-10-01,11699.0,Fast Food,106.0,24923.78,1513499.63,0
ZBVK-19,2019-11-01,8512.0,Fast Food,114.0,28460.1,916742.4,0
ZBVK-19,2019-12-01,11135.0,Fast Food,115.0,30445.1,1186545.6,0
ZFDG-93,2010-01-01,7995.0,Retail,88.0,24350.48,590430.75,0
ZFDG-93,2010-02-01,6473.0,Retail,88.0,26488.88,492530.57,0
ZFDG-93,2010-03-01,6922.0,Retail,91.0,22276.8,477271.9,0
ZFDG-93,2010-04-01,7528.0,Retail,91.0,24332.49,527185.84,0
ZFDG-93,2010-05-01,6683.0,Retail,94.0,30628.02,559768.08,0
ZFDG-93,2010-06-01,,Retail,80.0,21277.6,,0
ZFDG-93,2010-07-01,5466.0,Retail,87.0,21412.44,337361.52,0
ZFDG-93,2010-08-01,6530.0,Retail,100.0,32886.0,500393.9,0
ZFDG-93,2010-09-01,6967.0,Retail,93.0,,569830.93,0
ZFDG-93,2010-10-01,7824.0,Retail,93.0,,673881.12,0
ZFDG-93,2010-11-01,7085.0,Retail,88.0,22759.44,541010.6,0
ZFDG-93,2010-12-01,6434.0,Retail,93.0,25450.38,423035.5,0
ZFDG-93,2011-01-01,8920.0,Retail,83.0,21071.21,742679.2,0
ZFDG-93,2011-02-01,5670.0,Retail,97.0,21263.37,392931.0,0
ZFDG-93,2011-03-01,6900.0,Retail,96.0,27038.4,400131.0,0
ZFDG-93,2011-04-01,5794.0,Retail,94.0,22776.2,485305.44,0
ZFDG-93,2011-05-01,,Retail,84.0,24468.36,469637.4,0
ZFDG-93,2011-06-01,,Retail,89.0,,,0
ZFDG-93,2011-07-01,7161.0,Retail,81.0,21894.3,483725.55,0
ZFDG-93,2011-08-01,6679.0,Retail,80.0,25908.0,412227.88,0
ZFDG-93,2011-09-01,6196.0,Retail,90.0,25690.5,391897.0,0
ZFDG-93,2011-10-01,6662.0,Retail,83.0,25830.43,439225.66,0
ZFDG-93,2011-11-01,5234.0,Retail,91.0,25443.6,331155.18,0
ZFDG-93,2011-12-01,6780.0,Retail,89.0,26513.1,474532.2,0
ZFDG-93,2012-01-01,6982.0,Retail,93.0,24491.55,431068.68,0
ZFDG-93,2012-02-01,6874.0,Retail,91.0,24182.34,514656.38,0
ZFDG-93,2012-03-01,7128.0,Retail,90.0,23804.1,446497.92,0
ZFDG-93,2012-04-01,7313.0,Retail,85.0,20483.3,413915.8,0
ZFDG-93,2012-05-01,6704.0,Retail,89.0,26454.36,439380.16,0
ZFDG-93,2012-06-01,5762.0,Retail,85.0,23194.8,409851.06,0
ZFDG-93,2012-07-01,6280.0,Retail,83.0,27384.19,441358.4,0
ZFDG-93,2012-08-01,5634.0,Retail,93.0,26734.71,339899.22,0
ZFDG-93,2012-09-01,8413.0,Retail,83.0,28527.1,672366.96,0
ZFDG-93,2012-10-01,5589.0,Retail,102.0,33489.66,312425.1,0
ZFDG-93,2012-11-01,7483.0,Retail,107.0,35695.2,562796.43,0
ZFDG-93,2012-12-01,9100.0,Retail,93.0,35721.3,737373.0,0
ZFDG-93,2013-01-01,,Retail,96.0,43570.56,548159.04,1
ZFDG-93,2013-02-01,9030.0,Retail,83.0,34523.02,636705.3,1
ZFDG-93,2013-03-01,7358.0,Retail,93.0,36442.98,448543.68,1
ZFDG-93,2013-04-01,8963.0,Retail,85.0,34707.2,618895.15,1
ZFDG-93,2013-05-01,7929.0,Retail,92.0,47210.72,616321.17,1
ZFDG-93,2013-06-01,10130.0,Retail,83.0,36572.29,881715.2,1
ZFDG-93,2013-07-01,6314.0,Retail,90.0,41078.7,447031.2,1
ZFDG-93,2013-08-01,8466.0,Retail,86.0,34092.12,682274.94,1
ZFDG-93,2013-09-01,6614.0,Retail,93.0,38171.85,475480.46,1
ZFDG-93,2013-10-01,10811.0,Retail,93.0,38191.38,883907.36,1
ZFDG-93,2013-11-01,8990.0,Retail,90.0,36449.1,676497.5,1
ZFDG-93,2013-12-01,7730.0,Retail,,,579904.6,1
ZFDG-93,2014-01-01,7050.0,Retail,86.0,31324.64,513381.0,1
ZFDG-93,2014-02-01,8616.0,Retail,92.0,30644.28,737012.64,1
ZFDG-93,2014-03-01,8737.0,Retail,92.0,35658.28,845392.12,1
ZFDG-93,2014-04-01,9637.0,Retail,101.0,36854.9,912334.79,1
ZFDG-93,2014-05-01,10269.0,Retail,89.0,37068.5,897715.98,1
ZFDG-93,2014-06-01,8144.0,Retail,94.0,38449.76,671798.56,1
ZFDG-93,2014-07-01,9553.0,Retail,87.0,43781.88,785352.13,1
ZFDG-93,2014-08-01,7788.0,Retail,102.0,40832.64,614551.08,1
ZFDG-93,2014-09-01,10273.0,Retail,85.0,34986.0,921385.37,1
ZFDG-93,2014-10-01,,Retail,92.0,26211.72,665949.24,1
ZFDG-93,2014-11-01,9614.0,Retail,95.0,31645.45,718358.08,1
ZFDG-93,2014-12-01,9661.0,Retail,80.0,30542.4,800317.24,1
ZFDG-93,2015-01-01,8128.0,Retail,,,688848.0,1
ZFDG-93,2015-02-01,6321.0,Retail,92.0,42593.24,547651.44,1
ZFDG-93,2015-03-01,7731.0,Retail,90.0,42001.2,692465.67,1
ZFDG-93,2015-04-01,7980.0,Retail,88.0,29524.88,640634.4,1
ZFDG-93,2015-05-01,7503.0,Retail,84.0,31938.48,693877.44,1
ZFDG-93,2015-06-01,8275.0,Retail,80.0,33592.8,680867.0,1
ZFDG-93,2015-07-01,7897.0,Retail,83.0,30842.8,547025.19,1
ZFDG-93,2015-08-01,9017.0,Retail,90.0,33186.6,636600.2,1
ZFDG-93,2015-09-01,8625.0,Retail,91.0,38108.98,727432.5,1
ZFDG-93,2015-10-01,9013.0,Retail,92.0,43608.92,849925.9,1
ZFDG-93,2015-11-01,8113.0,Retail,97.0,42891.46,618129.47,1
ZFDG-93,2015-12-01,10417.0,Retail,87.0,36299.88,788983.58,1
ZFDG-93,2016-01-01,9113.0,Retail,80.0,28354.4,708080.1,1
ZFDG-93,2016-02-01,7292.0,Retail,88.0,30905.6,576286.76,1
ZFDG-93,2016-03-01,8815.0,Retail,89.0,40238.68,734642.1,1
ZFDG-93,2016-04-01,7772.0,Retail,90.0,31034.7,708029.2,1
ZFDG-93,2016-05-01,8642.0,Retail,88.0,38990.16,658174.72,1
ZFDG-93,2016-06-01,8121.0,Retail,86.0,40655.64,629783.55,1
ZFDG-93,2016-07-01,7233.0,Retail,101.0,35449.99,474774.12,1
ZFDG-93,2016-08-01,10771.0,Retail,91.0,38718.68,979730.16,1
ZFDG-93,2016-09-01,8287.0,Retail,78.0,38293.32,765387.32,1
ZFDG-93,2016-10-01,6188.0,Retail,92.0,46648.6,546524.16,1
ZFDG-93,2016-11-01,7894.0,Retail,93.0,37262.31,751429.86,1
ZFDG-93,2016-12-01,8956.0,Retail,82.0,32833.62,849387.04,1
ZFDG-93,2017-01-01,7131.0,Retail,,,,1
ZFDG-93,2017-02-01,8418.0,Retail,96.0,43211.52,789945.12,1
ZFDG-93,2017-03-01,,Retail,92.0,28794.16,814502.9,1
ZFDG-93,2017-04-01,8837.0,Retail,89.0,40428.25,812915.63,1
ZFDG-93,2017-05-01,9154.0,Retail,87.0,41541.63,780103.88,1
ZFDG-93,2017-06-01,7328.0,Retail,90.0,32287.5,687000.0,1
ZFDG-93,2017-07-01,6539.0,Retail,96.0,34901.76,518411.92,1
ZFDG-93,2017-08-01,7595.0,Retail,87.0,32674.59,678461.35,1
ZFDG-93,2017-09-01,5827.0,Retail,86.0,29635.6,401713.38,1
ZFDG-93,2017-10-01,7378.0,Retail,93.0,39814.23,616431.9,1
ZFDG-93,2017-11-01,6786.0,Retail,89.0,31758.76,741913.38,1
ZFDG-93,2017-12-01,5457.0,Retail,94.0,45422.68,464663.55,1
ZFDG-93,2018-01-01,8177.0,Retail,90.0,39519.9,770436.94,1
ZFDG-93,2018-02-01,7510.0,Retail,93.0,42633.06,722386.9,1
ZFDG-93,2018-03-01,7685.0,Retail,95.0,33715.5,675895.75,1
ZFDG-93,2018-04-01,7255.0,Retail,88.0,33543.84,705040.9,1
ZFDG-93,2018-05-01,5926.0,Retail,92.0,34006.88,495591.38,1
ZFDG-93,2018-06-01,6904.0,Retail,95.0,30867.4,673623.28,1
ZFDG-93,2018-07-01,6693.0,Retail,,,584031.18,1
ZFDG-93,2018-08-01,8255.0,Retail,89.0,26602.1,577932.55,1
ZFDG-93,2018-09-01,5235.0,Retail,92.0,39174.52,465705.6,1
ZFDG-93,2018-10-01,5380.0,Retail,79.0,36458.5,419909.0,1
ZFDG-93,2018-11-01,6295.0,Retail,87.0,30579.63,499067.6,1
ZFDG-93,2018-12-01,6795.0,Retail,90.0,38167.2,635672.25,1
ZFDG-93,2019-01-01,7767.0,Retail,90.0,36275.4,749515.5,1
ZFDG-93,2019-02-01,6784.0,Retail,80.0,39500.8,546722.56,1
ZFDG-93,2019-03-01,4683.0,Retail,80.0,29147.2,372064.35,1
ZFDG-93,2019-04-01,5194.0,Retail,96.0,38262.72,482055.14,1
ZFDG-93,2019-05-01,8404.0,Retail,92.0,37162.48,727030.04,1
ZFDG-93,2019-06-01,7100.0,Retail,80.0,32003.2,752387.0,1
ZFDG-93,2019-07-01,5604.0,Retail,87.0,30288.18,632243.28,1
ZFDG-93,2019-08-01,5228.0,Retail,93.0,43324.98,453790.4,1
ZFDG-93,2019-09-01,8021.0,Retail,91.0,37034.27,791512.28,1
ZFDG-93,2019-10-01,9556.0,Retail,85.0,42132.8,875807.4,1
ZFDG-93,2019-11-01,7970.0,Retail,85.0,35921.85,593366.5,1
ZFDG-93,2019-12-01,7010.0,Retail,91.0,38352.86,779231.6,1
ZFLV-46,2010-01-01,5561.0,Fast Food,71.0,19094.74,289894.93,0
ZFLV-46,2010-02-01,4215.0,Fast Food,73.0,20159.68,239833.5,0
ZFLV-46,2010-03-01,4423.0,Fast Food,74.0,24147.68,217213.53,0
ZFLV-46,2010-04-01,5408.0,Fast Food,80.0,24271.2,314096.64,0
ZFLV-46,2010-05-01,,Fast Food,76.0,20796.64,475271.76,0
ZFLV-46,2010-06-01,5388.0,Fast Food,85.0,23754.1,291383.04,0
ZFLV-46,2010-07-01,7097.0,Fast Food,72.0,19944.0,517087.42,0
ZFLV-46,2010-08-01,5003.0,Fast Food,70.0,21940.1,298178.8,0
ZFLV-46,2010-09-01,5213.0,Fast Food,79.0,24081.57,263152.24,0
ZFLV-46,2010-10-01,6210.0,Fast Food,71.0,19391.52,322982.1,0
ZFLV-46,2010-11-01,5204.0,Fast Food,92.0,24395.64,300166.72,0
ZFLV-46,2010-12-01,7612.0,Fast Food,76.0,26105.24,504295.0,0
ZFLV-46,2011-01-01,5562.0,Fast Food,81.0,22510.71,315142.92,0
ZFLV-46,2011-02-01,5643.0,Fast Food,73.0,18407.68,413519.04,0
ZFLV-46,2011-03-01,5837.0,Fast Food,70.0,14770.7,344032.78,0
ZFLV-46,2011-04-01,4775.0,Fast Food,72.0,20741.76,282107.0,0
ZFLV-46,2011-05-01,4776.0,Fast Food,66.0,16862.34,286225.68,0
ZFLV-46,2011-06-01,3975.0,Fast Food,73.0,21414.55,216279.75,0
ZFLV-46,2011-07-01,4820.0,Fast Food,90.0,21377.7,293056.0,0
ZFLV-46,2011-08-01,5654.0,Fast Food,79.0,19923.01,330985.16,0
ZFLV-46,2011-09-01,4827.0,Fast Food,81.0,28352.43,230827.14,0
ZFLV-46,2011-10-01,6002.0,Fast Food,73.0,18604.05,302740.88,0
ZFLV-46,2011-11-01,3574.0,Fast Food,78.0,22577.88,185705.04,0
ZFLV-46,2011-12-01,6047.0,Fast Food,77.0,23013.76,282757.72,0
ZFLV-46,2012-01-01,4436.0,Fast Food,74.0,24105.5,265672.04,0
ZFLV-46,2012-02-01,4654.0,Fast Food,79.0,22690.38,244986.56,0
ZFLV-46,2012-03-01,5402.0,Fast Food,75.0,15462.0,328279.54,0
ZFLV-46,2012-04-01,4673.0,Fast Food,71.0,19674.1,231360.23,0
ZFLV-46,2012-05-01,,Fast Food,71.0,20766.79,,0
ZFLV-46,2012-06-01,4279.0,Fast Food,84.0,22503.6,211981.66,0
ZFLV-46,2012-07-01,4617.0,Fast Food,76.0,22473.96,253750.32,0
ZFLV-46,2012-08-01,6258.0,Fast Food,73.0,21620.41,382614.12,0
ZFLV-46,2012-09-01,4499.0,Fast Food,77.0,23752.96,291805.14,0
ZFLV-46,2012-10-01,4250.0,Fast Food,74.0,18441.54,241315.0,0
ZFLV-46,2012-11-01,,Fast Food,87.0,22361.61,,0
ZFLV-46,2012-12-01,6627.0,Fast Food,75.0,18275.25,401795.01,0
ZFLV-46,2013-01-01,4491.0,Fast Food,67.0,20950.23,249430.14,0
ZFLV-46,2013-02-01,4786.0,Fast Food,77.0,15812.72,286681.4,0
ZFLV-46,2013-03-01,4611.0,Fast Food,82.0,21767.72,202515.12,0
ZFLV-46,2013-04-01,6310.0,Fast Food,83.0,19827.04,342065.1,0
ZFLV-46,2013-05-01,5104.0,Fast Food,74.0,21068.54,318438.56,0
ZFLV-46,2013-06-01,5109.0,Fast Food,83.0,23531.33,249881.19,0
ZFLV-46,2013-07-01,5673.0,Fast Food,78.0,21184.02,402158.97,0
ZFLV-46,2013-08-01,6135.0,Fast Food,81.0,20296.98,346443.45,0
ZFLV-46,2013-09-01,6131.0,Fast Food,71.0,20242.1,361238.52,0
ZFLV-46,2013-10-01,4791.0,Fast Food,77.0,17904.04,229728.45,0
ZFLV-46,2013-11-01,5527.0,Fast Food,87.0,28221.93,315425.89,0
ZFLV-46,2013-12-01,6754.0,Fast Food,71.0,23039.5,407401.28,0
ZFLV-46,2014-01-01,5645.0,Fast Food,,20955.66,290040.1,0
ZFLV-46,2014-02-01,4510.0,Fast Food,79.0,23895.92,233888.6,0
ZFLV-46,2014-03-01,6157.0,Fast Food,77.0,25701.83,314437.99,0
ZFLV-46,2014-04-01,4238.0,Fast Food,75.0,26772.75,221138.84,0
ZFLV-46,2014-05-01,6292.0,Fast Food,75.0,21081.0,344424.08,0
ZFLV-46,2014-06-01,5958.0,Fast Food,71.0,25036.73,278655.66,0
ZFLV-46,2014-07-01,4972.0,Fast Food,74.0,21872.18,230352.76,0
ZFLV-46,2014-08-01,5831.0,Fast Food,70.0,23041.9,349335.21,0
ZFLV-46,2014-09-01,5840.0,Fast Food,85.0,24364.4,261398.4,0
ZFLV-46,2014-10-01,6306.0,Fast Food,76.0,20463.76,350487.48,0
ZFLV-46,2014-11-01,5430.0,Fast Food,79.0,23931.47,283880.4,0
ZFLV-46,2014-12-01,4794.0,Fast Food,78.0,26106.6,264868.5,0
ZFLV-46,2015-01-01,5232.0,Fast Food,75.0,27471.0,265524.0,0
ZFLV-46,2015-02-01,5007.0,Fast Food,,,281443.47,0
ZFLV-46,2015-03-01,5221.0,Fast Food,73.0,27770.66,310492.87,0
ZFLV-46,2015-04-01,4060.0,Fast Food,,23655.94,222244.4,0
ZFLV-46,2015-05-01,5599.0,Fast Food,76.0,29792.0,242660.66,0
ZFLV-46,2015-06-01,6024.0,Fast Food,66.0,23426.04,362042.4,0
ZFLV-46,2015-07-01,4191.0,Fast Food,91.0,38942.54,192073.53,0
ZFLV-46,2015-08-01,6122.0,Fast Food,76.0,36528.64,380114.98,0
ZFLV-46,2015-09-01,6151.0,Fast Food,77.0,35362.25,304412.99,0
ZFLV-46,2015-10-01,6228.0,Fast Food,75.0,26919.75,310154.4,0
ZFLV-46,2015-11-01,3823.0,Fast Food,78.0,29538.6,163662.63,0
ZFLV-46,2015-12-01,4010.0,Fast Food,75.0,28178.25,189272.0,0
ZFLV-46,2016-01-01,5402.0,Fast Food,74.0,24327.5,282956.76,0
ZFLV-46,2016-02-01,3824.0,Fast Food,78.0,30650.88,184240.32,0
ZFLV-46,2016-03-01,6122.0,Fast Food,79.0,30575.37,312038.34,0
ZFLV-46,2016-04-01,5186.0,Fast Food,73.0,22192.0,267493.88,0
ZFLV-46,2016-05-01,4076.0,Fast Food,70.0,25527.6,212848.72,0
ZFLV-46,2016-06-01,3707.0,Fast Food,84.0,34941.48,167259.84,0
ZFLV-46,2016-07-01,5712.0,Fast Food,84.0,35509.32,298223.52,0
ZFLV-46,2016-08-01,4597.0,Fast Food,71.0,29520.38,253938.28,0
ZFLV-46,2016-09-01,3629.0,Fast Food,83.0,28741.24,185732.22,0
ZFLV-46,2016-10-01,5261.0,Fast Food,74.0,25634.34,306768.91,0
ZFLV-46,2016-11-01,4489.0,Fast Food,83.0,27248.9,270282.69,0
ZFLV-46,2016-12-01,4567.0,Fast Food,75.0,23452.5,309048.89,0
ZFLV-46,2017-01-01,4507.0,Fast Food,76.0,24544.2,296019.76,0
ZFLV-46,2017-02-01,3753.0,Fast Food,79.0,29956.8,225367.65,0
ZFLV-46,2017-03-01,4254.0,Fast Food,79.0,22833.37,291101.22,0
ZFLV-46,2017-04-01,4046.0,Fast Food,88.0,29690.32,247129.68,0
ZFLV-46,2017-05-01,5447.0,Fast Food,68.0,25017.88,401607.31,0
ZFLV-46,2017-06-01,4295.0,Fast Food,79.0,26330.7,231285.75,0
ZFLV-46,2017-07-01,4556.0,Fast Food,83.0,25144.85,280148.44,0
ZFLV-46,2017-08-01,3826.0,Fast Food,84.0,27624.24,299575.8,0
ZFLV-46,2017-09-01,4436.0,Fast Food,85.0,29824.8,254759.48,0
ZFLV-46,2017-10-01,4634.0,Fast Food,76.0,24654.4,294212.66,0
ZFLV-46,2017-11-01,4053.0,Fast Food,,19720.08,255420.06,0
ZFLV-46,2017-12-01,4013.0,Fast Food,71.0,20097.26,222079.42,0
ZFLV-46,2018-01-01,3507.0,Fast Food,84.0,23106.72,241211.46,0
ZFLV-46,2018-02-01,3108.0,Fast Food,77.0,28144.27,217342.44,0
ZFLV-46,2018-03-01,3276.0,Fast Food,81.0,28676.43,206748.36,0
ZFLV-46,2018-04-01,4329.0,Fast Food,80.0,29236.0,282380.67,0
ZFLV-46,2018-05-01,3861.0,Fast Food,79.0,25883.56,263320.2,0
ZFLV-46,2018-06-01,3371.0,Fast Food,75.0,30509.25,197169.79,0
